field_145959_l,SLOTS_BOTTOM,2,
field_145960_m,SLOTS_SIDES,2,
field_145962_k,SLOTS_TOP,2,
field_145963_i,currentItemBurnTime,2,
field_145967_a,flowerPotItem,2,
field_145968_i,flowerPotData,2,
field_145972_a,lidAngle,2,
field_145973_j,numPlayersUsing,2,
field_145974_k,ticksSinceSync,2,
field_145975_i,prevLidAngle,2,
field_145982_r,cachedChestType,2,
field_145983_q,ticksSinceSync,2,
field_145984_a,adjacentChestChecked,2,
field_145985_p,chestContents,2,
field_145986_n,prevLidAngle,2,
field_145987_o,numPlayersUsing,2,
field_145988_l,adjacentChestZPos,2,
field_145989_m,lidAngle,2,
field_145990_j,adjacentChestXPos,2,
field_145991_k,adjacentChestXNeg,2,
field_145992_i,adjacentChestZNeg,2,
field_145994_a,commandBlockLogic,2,
field_145997_a,outputSignal,2,
field_146008_p,customName,2,
field_146009_a,EFFECTS_LIST,2,
field_146010_n,secondaryEffect,2,
field_146011_o,payment,2,
field_146012_l,levels,2,
field_146013_m,primaryEffect,2,
field_146014_j,beamRenderScale,0,
field_146015_k,isComplete,2,
field_146016_i,beamRenderCounter,0,
field_146022_i,stacks,2,
field_146032_b,partName,2,
field_146038_az,ticksCatchableDelay,2,
field_146040_ay,ticksCaughtDelay,2,
field_146042_b,angler,2,
field_146043_c,caughtEntity,2,
field_146045_ax,ticksCatchable,2,
field_146047_aw,ticksInAir,2,
field_146049_av,ticksInGround,2,
field_146051_au,inGround,2,
field_146054_aA,fishApproachAngle,2,
field_146073_bw,zombieHeight,2,
field_146074_bv,zombieWidth,2,
field_146075_bs,breakDoor,2,
field_146076_bu,isBreakDoorsTaskSet,2,
field_146084_br,playerInLove,2,
field_146087_bs,entityAIEatGrass,2,
field_146106_i,gameProfile,2,
field_146108_bO,statWriter,0,
field_146109_a,mc,0,
field_146120_f,width,0,
field_146121_g,height,0,
field_146122_a,BUTTON_TEXTURES,0,
field_146123_n,hovered,0,
field_146124_l,enabled,0,
field_146125_m,visible,0,
field_146126_j,displayString,0,
field_146127_k,id,0,
field_146128_h,x,0,
field_146129_i,y,0,
field_146131_s,maxValue,0,
field_146132_r,minValue,0,
field_146133_q,options,0,
field_146134_p,sliderValue,0,
field_146135_o,dragging,0,
field_146137_o,enumOptions,0,
field_146142_r,selected,0,
field_146143_q,iconY,0,
field_146144_p,iconX,0,
field_146145_o,iconTexture,0,
field_146148_q,tier,0,
field_146151_o,isForward,0,
field_146152_s,categoryName,0,
field_146155_p,pressed,0,
field_146156_o,volume,0,
field_146157_o,forward,0,
field_146161_f,height,0,
field_146162_g,x,0,
field_146163_s,border,0,
field_146164_r,fontRenderer,0,
field_146165_q,brColor,0,
field_146166_p,ulColor,0,
field_146167_a,width,0,
field_146168_n,textColor,0,
field_146169_o,backColor,0,
field_146170_l,centered,0,
field_146171_m,labelBgEnabled,0,
field_146172_j,visible,0,
field_146173_k,labels,0,
field_146174_h,y,0,
field_146209_f,x,0,
field_146210_g,y,0,
field_146211_a,fontRenderer,0,
field_146212_n,canLoseFocus,0,
field_146213_o,isFocused,0,
field_146214_l,cursorCounter,0,
field_146215_m,enableBackgroundDrawing,0,
field_146216_j,text,0,
field_146217_k,maxStringLength,0,
field_146218_h,width,0,
field_146219_i,height,0,
field_146220_v,visible,0,
field_146221_u,disabledColor,0,
field_146222_t,enabledColor,0,
field_146223_s,selectionEnd,0,
field_146224_r,cursorPosition,0,
field_146225_q,lineScrollOffset,0,
field_146226_p,isEnabled,0,
field_146247_f,mc,0,
field_146248_g,sentMessages,0,
field_146249_a,LOGGER,0,
field_146250_j,scrollPos,0,
field_146251_k,isScrolled,0,
field_146252_h,chatLines,0,
field_146253_i,drawnChatLines,0,
field_146287_f,eventButton,0,
field_146288_g,lastMouseEvent,0,
field_146289_q,fontRenderer,0,
field_146290_a,selectedButton,0,
field_146291_p,allowUserInput,0,
field_146292_n,buttonList,0,
field_146293_o,labelList,0,
field_146294_l,width,0,
field_146295_m,height,0,
field_146296_j,itemRender,0,
field_146297_k,mc,0,
field_146298_h,touchValue,0,
field_146301_f,serverData,0,
field_146302_g,ipEdit,0,
field_146303_a,lastScreen,0,
field_146304_f,message,0,
field_146305_g,multilineMessage,0,
field_146306_a,reason,0,
field_146307_h,parentScreen,0,
field_146308_f,serverIPField,0,
field_146309_g,serverNameField,0,
field_146310_a,parentScreen,0,
field_146311_h,serverData,0,
field_146312_f,message,0,
field_146313_a,title,0,
field_146320_D,btnMapType,0,
field_146321_E,btnAllowCommands,0,
field_146322_F,btnCustomizeType,0,
field_146323_G,gameModeDesc1,0,
field_146324_A,btnMoreOptions,0,
field_146325_B,btnMapFeatures,0,
field_146326_C,btnBonusItems,0,
field_146327_L,DISALLOWED_FILENAMES,0,
field_146328_H,gameModeDesc2,0,
field_146329_I,worldSeed,0,
field_146330_J,worldName,0,
field_146331_K,selectedIndex,0,
field_146332_f,parentScreen,0,
field_146333_g,worldNameField,0,
field_146334_a,chunkProviderSettingsJson,0,
field_146335_h,worldSeedField,0,
field_146336_i,saveDirName,0,
field_146337_w,hardCoreMode,0,
field_146338_v,bonusChestEnabled,0,
field_146339_u,allowCheatsWasSetByUser,0,
field_146340_t,allowCheats,0,
field_146341_s,generateStructuresEnabled,0,
field_146342_r,gameMode,0,
field_146343_z,btnGameMode,0,
field_146344_y,inMoreWorldOptionsDisplay,0,
field_146345_x,alreadyGenerated,0,
field_146347_a,enableButtonsTimer,0,
field_146348_f,DEMO_BACKGROUND_LOCATION,0,
field_146349_a,LOGGER,0,
field_146351_f,messageLine1,0,
field_146352_g,confirmButtonText,0,
field_146353_s,ticksUntilEnable,0,
field_146354_r,messageLine2,0,
field_146355_a,parentScreen,0,
field_146356_h,cancelButtonText,0,
field_146357_i,parentButtonClickedId,0,
field_146360_u,showSecurityWarning,0,
field_146361_t,linkText,0,
field_146362_s,copyLinkButtonText,0,
field_146363_r,openLinkWarning,0,
field_146370_f,LOGGER,0,
field_146371_g,networkManager,0,
field_146372_a,CONNECTION_ID,0,
field_146373_h,cancel,0,
field_146374_i,previousGuiScreen,0,
field_146385_f,createWorldGui,0,
field_146386_v,removeLayerButton,0,
field_146387_g,generatorInfo,0,
field_146388_u,editLayerButton,0,
field_146389_t,addLayerButton,0,
field_146390_s,createFlatWorldListSlotGui,0,
field_146391_r,heightText,0,
field_146393_h,flatWorldTitle,0,
field_146394_i,materialText,0,
field_146396_g,parentScreen,0,
field_146399_a,CHAT_OPTIONS,0,
field_146400_h,game_settings,0,
field_146401_i,chatTitle,0,
field_146408_f,LOGGER,0,
field_146409_v,defaultInputFieldText,0,
field_146410_g,historyBuffer,0,
field_146415_a,inputField,0,
field_146416_h,sentHistoryCursor,0,
field_146431_f,FLAT_WORLD_PRESETS,0,
field_146432_g,parentScreen,0,
field_146433_u,export,0,
field_146434_t,btnSelect,0,
field_146435_s,list,0,
field_146436_r,listText,0,
field_146438_h,presetsTitle,0,
field_146439_i,presetsShare,0,
field_146440_f,SCREEN_OPTIONS,0,
field_146441_g,lastScreen,0,
field_146442_a,title,0,
field_146443_h,settings,0,
field_146444_f,visibleTime,0,
field_146445_a,saveStep,0,
field_146450_f,list,0,
field_146451_g,game_settings_3,0,
field_146452_r,confirmSettingsBtn,0,
field_146453_a,parentScreen,0,
field_146454_h,languageManager,0,
field_146455_i,forceUnicodeFontBtn,0,
field_146465_D,buttonSign,0,
field_146466_f,BOOK_GUI_TEXTURES,0,
field_146467_E,buttonFinalize,0,
field_146468_g,editingPlayer,0,
field_146469_F,buttonCancel,0,
field_146470_A,buttonNextPage,0,
field_146471_B,buttonPreviousPage,0,
field_146472_C,buttonDone,0,
field_146473_a,LOGGER,0,
field_146474_h,book,0,
field_146475_i,bookIsUnsigned,0,
field_146476_w,bookTotalPages,0,
field_146477_v,bookImageHeight,0,
field_146478_u,bookImageWidth,0,
field_146479_t,updateCount,0,
field_146480_s,bookGettingSigned,0,
field_146481_r,bookIsModified,0,
field_146482_z,bookTitle,0,
field_146483_y,bookPages,0,
field_146484_x,currPage,0,
field_146485_f,commandTextField,0,
field_146486_g,previousOutputTextField,0,
field_146487_r,cancelBtn,0,
field_146490_i,doneBtn,0,
field_146491_f,buttonId,0,
field_146492_g,OPTIONS_ARR,0,
field_146493_s,buttonReset,0,
field_146494_r,keyBindingList,0,
field_146495_a,screenTitle,0,
field_146496_h,parentScreen,0,
field_146497_i,options,0,
field_146498_f,parentGuiScreen,0,
field_146499_g,guiGameSettings,0,
field_146500_a,screenTitle,0,
field_146501_h,optionsRowList,0,
field_146502_i,VIDEO_OPTIONS,0,
field_146505_f,parent,0,
field_146506_g,game_settings_4,0,
field_146507_a,title,0,
field_146508_h,offDisplayString,0,
field_146510_b_,LOADING_STRINGS,0,
field_146542_f,screenTitle,0,
field_146543_v,doesGuiPauseGame,0,
field_146545_u,displaySlot,0,
field_146546_t,stats,0,
field_146547_s,mobStats,0,
field_146548_r,blockStats,0,
field_146549_a,parentScreen,0,
field_146550_h,generalStats,0,
field_146551_i,itemStats,0,
field_146576_f,MINECRAFT_LOGO,0,
field_146577_g,VIGNETTE_TEXTURE,0,
field_146578_s,scrollSpeed,0,
field_146579_r,totalScrollLength,0,
field_146580_a,LOGGER,0,
field_146581_h,time,0,
field_146582_i,lines,0,
field_146587_f,scaledResolution,0,
field_146588_g,framebuffer,0,
field_146589_f,stage,0,
field_146590_g,progress,0,
field_146591_a,title,0,
field_146592_h,doneWorking,0,
field_146593_f,progress,0,
field_146594_a,connection,0,
field_146596_f,allowCheatsButton,0,
field_146597_g,gameModeButton,0,
field_146598_a,lastScreen,0,
field_146599_h,gameMode,0,
field_146600_i,allowCheats,0,
field_146603_f,game_settings_2,0,
field_146604_g,keys,0,
field_146605_t,toggleButton,0,
field_146606_s,list,0,
field_146607_r,desc,0,
field_146608_a,lastScreen,0,
field_146609_h,values,0,
field_146610_i,title,0,
field_146630_A,renameButton,0,
field_146641_z,selectButton,0,
field_146642_y,deleteButton,0,
field_146797_f,oldServerPinger,0,
field_146798_g,parentScreen,0,
field_146799_A,lanServerList,0,
field_146800_B,lanServerDetector,0,
field_146801_C,initialized,0,
field_146802_a,LOGGER,0,
field_146803_h,serverListSelector,0,
field_146804_i,savedServerList,0,
field_146805_w,editingServer,0,
field_146806_v,addingServer,0,
field_146807_u,deletingServer,0,
field_146808_t,btnDeleteServer,0,
field_146809_s,btnSelectServer,0,
field_146810_r,btnEditServer,0,
field_146811_z,selectedServer,0,
field_146812_y,hoveringText,0,
field_146813_x,directConnect,0,
field_146848_f,tileSign,0,
field_146849_g,updateCounter,0,
field_146851_h,editLine,0,
field_146852_i,doneBtn,0,
field_146965_f,parentScreen,0,
field_146966_g,availableResourcePacks,0,
field_146967_r,selectedResourcePacksList,0,
field_146969_h,selectedResourcePacks,0,
field_146970_i,availableResourcePacksList,0,
field_146972_A,openGLWarning2,0,
field_146974_g,LOGGER,0,
field_146985_D,currentDragTargetSlot,0,
field_146986_E,dragItemDropDelay,0,
field_146987_F,dragSplittingLimit,0,
field_146988_G,dragSplittingButton,0,
field_146989_A,returningStackDestSlot,0,
field_146990_B,returningStackTime,0,
field_146991_C,returningStack,0,
field_146992_L,lastClickButton,0,
field_146993_M,doubleClick,0,
field_146994_N,shiftClickedSlot,0,
field_146995_H,ignoreMouseUp,0,
field_146996_I,dragSplittingRemnant,0,
field_146997_J,lastClickTime,0,
field_146998_K,lastClickSlot,0,
